"state","item","Unit","Date","Value"
"Nigeria","Chicken Wings","1kg","2018M10","982.514230523818"
"Nigeria","Chicken Wings","1kg","2018M11","981.483370411823"
"Nigeria","Chicken Wings","1kg","2018M12","943.9917022512"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M1","119.419459459459"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M2","120.455877126126"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M3","122.793349092005"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M4","127.617428277601"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M5","129.538502953403"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M6","124.473224301384"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M7","128.908033654442"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M8","125.269980843696"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M9","131.913996886941"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M10","136.797450748198"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M11","139.604537816455"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2016M12","134.510947986094"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M1","136.287657657658"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M2","140.526455026455"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M3","143.564356435644"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M4","151.470315315315"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M5","157.946699590968"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M6","162.803168445302"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M7","162.716324346886"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M8","158.84773662551"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M9","174.355748779587"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M10","170.601634798799"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M11","169.438241405405"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2017M12","159.72149859944"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M1","172.244321071721"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M2","166.545690288437"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M3","158.505925479506"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M4","160.217906370645"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M5","165.264215462043"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M6","166.231065011002"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M7","165.737694233548"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M8","162.985142279783"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M9","166.276514795832"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M10","163.338465615941"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M11","162.422560911458"
"Nigeria","Evaporated tinned milk carnation 170g","1 unit","2018M12","163.279848044205"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M1","137.622387559887"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M2","137.875458446409"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M3","139.164720488985"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M4","140.932423649159"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M5","143.800833775098"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M6","141.208191628626"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M7","141.650860725749"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M8","142.387991325491"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M9","148.565260946211"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M10","154.469315970473"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M11","149.445512305857"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2016M12","151.32087324718"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M1","157.745908310908"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M2","166.143477580977"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M3","177.054054054054"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M4","197.152805129373"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M5","198.41917688245"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M6","194.673289943317"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M7","195.938191940708"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M8","190.532233883058"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M9","206.002953837553"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M10","198.673006242498"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M11","196.015119122702"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2017M12","191.435283542869"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M1","196.706097482856"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M2","191.140350594971"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M3","187.610211784831"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M4","188.136585642063"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M5","192.931445572245"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M6","189.92622573352"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M7","187.838216442345"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M8","184.249269016498"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M9","189.29109005421"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M10","187.248238275879"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M11","187.56042355721"
"Nigeria","Evaporated tinned milk(peak), 170g","1 unit","2018M12","189.978462627604"
"Nigeria","Frozen chicken","1 unit","2016M1","1149.30917888563"
"Nigeria","Frozen chicken","1 unit","2016M2","1209.98148489503"
"Nigeria","Frozen chicken","1 unit","2016M3","1176.47332683787"
"Nigeria","Frozen chicken","1 unit","2016M4","1327.21971978738"
"Nigeria","Frozen chicken","1 unit","2016M5","1231.71336684821"
"Nigeria","Frozen chicken","1 unit","2016M6","1236.63591516011"
"Nigeria","Frozen chicken","1 unit","2016M7","1257.81226679235"
"Nigeria","Frozen chicken","1 unit","2016M8","1297.96709705348"
"Nigeria","Frozen chicken","1 unit","2016M9","1327.21733630854"
"Nigeria","Frozen chicken","1 unit","2016M10","1336.67814707865"
"Nigeria","Frozen chicken","1 unit","2016M11","1282.76959396949"
"Nigeria","Frozen chicken","1 unit","2016M12","1401.6930991052"
"Nigeria","Frozen chicken","1 unit","2017M1","1419.75091397849"
"Nigeria","Frozen chicken","1 unit","2017M2","1428.95382395382"
"Nigeria","Frozen chicken","1 unit","2017M3","1555.51020408163"
"Nigeria","Frozen chicken","1 unit","2017M4","1606.62899588302"
"Nigeria","Frozen chicken","1 unit","2017M5","1605.96554629818"
"Nigeria","Frozen chicken","1 unit","2017M6","1645.29085441585"
"Nigeria","Frozen chicken","1 unit","2017M7","1623.84436411936"
"Nigeria","Frozen chicken","1 unit","2017M8","1529.25403141361"
"Nigeria","Frozen chicken","1 unit","2017M9","1570.25695303489"
"Nigeria","Frozen chicken","1 unit","2017M10","1580.12660357136"
"Nigeria","Frozen chicken","1 unit","2017M11","1571.48252930612"
"Nigeria","Frozen chicken","1 unit","2017M12","1708.63748601177"
"Nigeria","Frozen chicken","1 unit","2018M1","1547.50463156844"
"Nigeria","Frozen chicken","1 unit","2018M2","1548.87460704745"
"Nigeria","Frozen chicken","1 unit","2018M3","1544.94518748642"
"Nigeria","Frozen chicken","1 unit","2018M4","1537.85178742821"
"Nigeria","Frozen chicken","1 unit","2018M5","1536.51994278794"
"Nigeria","Frozen chicken","1 unit","2018M6","1537.24640176761"
"Nigeria","Frozen chicken","1 unit","2018M7","1541.36925439995"
"Nigeria","Frozen chicken","1 unit","2018M8","1533.21907355275"
"Nigeria","Frozen chicken","1 unit","2018M9","1534.18449299736"
"Nigeria","Frozen chicken","1 unit","2018M10","1558.22098614904"
"Nigeria","Frozen chicken","1 unit","2018M11","1551.24879469263"
"Nigeria","Frozen chicken","1 unit","2018M12","1625.05313801196"
"Nigeria","Gari white,sold loose","1kg","2016M1","132.463550177187"
"Nigeria","Gari white,sold loose","1kg","2016M2","135.463224536861"
"Nigeria","Gari white,sold loose","1kg","2016M3","144.042037895019"
"Nigeria","Gari white,sold loose","1kg","2016M4","163.357942398045"
"Nigeria","Gari white,sold loose","1kg","2016M5","176.723595853781"
"Nigeria","Gari white,sold loose","1kg","2016M6","181.069081049761"
"Nigeria","Gari white,sold loose","1kg","2016M7","187.741001761773"
"Nigeria","Gari white,sold loose","1kg","2016M8","191.497656389869"
"Nigeria","Gari white,sold loose","1kg","2016M9","191.791564875947"
"Nigeria","Gari white,sold loose","1kg","2016M10","191.020785758304"
"Nigeria","Gari white,sold loose","1kg","2016M11","215.225709299622"
"Nigeria","Gari white,sold loose","1kg","2016M12","217.710368979675"
"Nigeria","Gari white,sold loose","1kg","2017M1","219.563663653914"
"Nigeria","Gari white,sold loose","1kg","2017M2","260.944713942401"
"Nigeria","Gari white,sold loose","1kg","2017M3","273.668782331368"
"Nigeria","Gari white,sold loose","1kg","2017M4","288.451896213373"
"Nigeria","Gari white,sold loose","1kg","2017M5","292.970065231083"
"Nigeria","Gari white,sold loose","1kg","2017M6","315.611556956596"
"Nigeria","Gari white,sold loose","1kg","2017M7","317.103093221234"
"Nigeria","Gari white,sold loose","1kg","2017M8","310.14592307692"
"Nigeria","Gari white,sold loose","1kg","2017M9","301.985479210236"
"Nigeria","Gari white,sold loose","1kg","2017M10","268.099481136589"
"Nigeria","Gari white,sold loose","1kg","2017M11","251.910666324036"
"Nigeria","Gari white,sold loose","1kg","2017M12","199.684427365377"
"Nigeria","Gari white,sold loose","1kg","2018M1","229.262321324374"
"Nigeria","Gari white,sold loose","1kg","2018M2","210.213061766122"
"Nigeria","Gari white,sold loose","1kg","2018M3","209.121929202539"
"Nigeria","Gari white,sold loose","1kg","2018M4","208.205456561827"
"Nigeria","Gari white,sold loose","1kg","2018M5","216.012699112167"
"Nigeria","Gari white,sold loose","1kg","2018M6","216.722177404286"
"Nigeria","Gari white,sold loose","1kg","2018M7","200.672749205637"
"Nigeria","Gari white,sold loose","1kg","2018M8","198.823732980817"
"Nigeria","Gari white,sold loose","1kg","2018M9","195.857583953694"
"Nigeria","Gari white,sold loose","1kg","2018M10","188.385696013408"
"Nigeria","Gari white,sold loose","1kg","2018M11","183.586773432365"
"Nigeria","Gari white,sold loose","1kg","2018M12","166.640723545679"
"Nigeria","Gari yellow,sold loose","1kg","2016M1","156.407209502805"
"Nigeria","Gari yellow,sold loose","1kg","2016M2","157.39874776031"
"Nigeria","Gari yellow,sold loose","1kg","2016M3","166.396493054365"
"Nigeria","Gari yellow,sold loose","1kg","2016M4","186.73433918054"
"Nigeria","Gari yellow,sold loose","1kg","2016M5","202.324186840044"
"Nigeria","Gari yellow,sold loose","1kg","2016M6","200.702271015492"
"Nigeria","Gari yellow,sold loose","1kg","2016M7","211.877880578064"
"Nigeria","Gari yellow,sold loose","1kg","2016M8","216.464499929014"
"Nigeria","Gari yellow,sold loose","1kg","2016M9","230.360508093564"
"Nigeria","Gari yellow,sold loose","1kg","2016M10","225.629120039357"
"Nigeria","Gari yellow,sold loose","1kg","2016M11","233.633549603777"
"Nigeria","Gari yellow,sold loose","1kg","2016M12","235.8103159171"
"Nigeria","Gari yellow,sold loose","1kg","2017M1","255.825377637378"
"Nigeria","Gari yellow,sold loose","1kg","2017M2","250.45"
"Nigeria","Gari yellow,sold loose","1kg","2017M3","302.0472385964"
"Nigeria","Gari yellow,sold loose","1kg","2017M4","320.923922555812"
"Nigeria","Gari yellow,sold loose","1kg","2017M5","326.832732130612"
"Nigeria","Gari yellow,sold loose","1kg","2017M6","354.554250258684"
"Nigeria","Gari yellow,sold loose","1kg","2017M7","350.459710124174"
"Nigeria","Gari yellow,sold loose","1kg","2017M8","345.82334384858"
"Nigeria","Gari yellow,sold loose","1kg","2017M9","335.939905281162"
"Nigeria","Gari yellow,sold loose","1kg","2017M10","305.021421550439"
"Nigeria","Gari yellow,sold loose","1kg","2017M11","289.151956728249"
"Nigeria","Gari yellow,sold loose","1kg","2017M12","219.752407032172"
"Nigeria","Gari yellow,sold loose","1kg","2018M1","271.349889986989"
"Nigeria","Gari yellow,sold loose","1kg","2018M2","250.060342554235"
"Nigeria","Gari yellow,sold loose","1kg","2018M3","243.992510217644"
"Nigeria","Gari yellow,sold loose","1kg","2018M4","246.499878617632"
"Nigeria","Gari yellow,sold loose","1kg","2018M5","256.509241346237"
"Nigeria","Gari yellow,sold loose","1kg","2018M6","259.831806966392"
"Nigeria","Gari yellow,sold loose","1kg","2018M7","248.71704895736"
"Nigeria","Gari yellow,sold loose","1kg","2018M8","246.751787978309"
"Nigeria","Gari yellow,sold loose","1kg","2018M9","253.701818884807"
"Nigeria","Gari yellow,sold loose","1kg","2018M10","236.259180165185"
"Nigeria","Gari yellow,sold loose","1kg","2018M11","222.42032888063"
"Nigeria","Gari yellow,sold loose","1kg","2018M12","195.989900379273"
"Nigeria","Mudfish (aro) fresh","1kg","2016M1","793.212644573145"
"Nigeria","Mudfish (aro) fresh","1kg","2016M2","839.334797028198"
"Nigeria","Mudfish (aro) fresh","1kg","2016M3","823.616724915828"
"Nigeria","Mudfish (aro) fresh","1kg","2016M4","809.430032005617"
"Nigeria","Mudfish (aro) fresh","1kg","2016M5","860.149724158286"
"Nigeria","Mudfish (aro) fresh","1kg","2016M6","859.500318182008"
"Nigeria","Mudfish (aro) fresh","1kg","2016M7","864.092894702788"
"Nigeria","Mudfish (aro) fresh","1kg","2016M8","890.042467869285"
"Nigeria","Mudfish (aro) fresh","1kg","2016M9","896.954979408408"
"Nigeria","Mudfish (aro) fresh","1kg","2016M10","944.062435273864"
"Nigeria","Mudfish (aro) fresh","1kg","2016M11","923.051749929261"
"Nigeria","Mudfish (aro) fresh","1kg","2016M12","956.259655059126"
"Nigeria","Mudfish (aro) fresh","1kg","2017M1","994.365826898327"
"Nigeria","Mudfish (aro) fresh","1kg","2017M2","998.7137410396"
"Nigeria","Mudfish (aro) fresh","1kg","2017M3","1079.15804787691"
"Nigeria","Mudfish (aro) fresh","1kg","2017M4","1008.94812549889"
"Nigeria","Mudfish (aro) fresh","1kg","2017M5","1047.27582099472"
"Nigeria","Mudfish (aro) fresh","1kg","2017M6","1071.12699743411"
"Nigeria","Mudfish (aro) fresh","1kg","2017M7","1080.33403500428"
"Nigeria","Mudfish (aro) fresh","1kg","2017M8","998.573643410853"
"Nigeria","Mudfish (aro) fresh","1kg","2017M9","1069.91545330891"
"Nigeria","Mudfish (aro) fresh","1kg","2017M10","1074.7343009599"
"Nigeria","Mudfish (aro) fresh","1kg","2017M11","1081.60945055255"
"Nigeria","Mudfish (aro) fresh","1kg","2017M12","1060.02230145975"
"Nigeria","Mudfish (aro) fresh","1kg","2018M1","1099.76771132473"
"Nigeria","Mudfish (aro) fresh","1kg","2018M2","1098.63275052869"
"Nigeria","Mudfish (aro) fresh","1kg","2018M3","1069.90334895095"
"Nigeria","Mudfish (aro) fresh","1kg","2018M4","1039.01766546297"
"Nigeria","Mudfish (aro) fresh","1kg","2018M5","1062.73550079557"
"Nigeria","Mudfish (aro) fresh","1kg","2018M6","1070.62491094958"
"Nigeria","Mudfish (aro) fresh","1kg","2018M7","1065.56192399508"
"Nigeria","Mudfish (aro) fresh","1kg","2018M8","1104.80577097681"
"Nigeria","Mudfish (aro) fresh","1kg","2018M9","1072.12152488584"
"Nigeria","Mudfish (aro) fresh","1kg","2018M10","1052.07073128747"
"Nigeria","Mudfish (aro) fresh","1kg","2018M11","1067.09541473827"
"Nigeria","Mudfish (aro) fresh","1kg","2018M12","1032.24322148577"
"Nigeria","Mudfish : dried","1kg","2016M1","1332.63655861706"
"Nigeria","Mudfish : dried","1kg","2016M2","1372.68995325311"
"Nigeria","Mudfish : dried","1kg","2016M3","1383.18243740191"
"Nigeria","Mudfish : dried","1kg","2016M4","1448.41099111218"
"Nigeria","Mudfish : dried","1kg","2016M5","1490.34396648986"
"Nigeria","Mudfish : dried","1kg","2016M6","1538.3987380044"
"Nigeria","Mudfish : dried","1kg","2016M7","1511.27755892012"
"Nigeria","Mudfish : dried","1kg","2016M8","1538.85992842846"
"Nigeria","Mudfish : dried","1kg","2016M9","1587.49524946069"
"Nigeria","Mudfish : dried","1kg","2016M10","1645.84007749829"
"Nigeria","Mudfish : dried","1kg","2016M11","1599.71509874567"
"Nigeria","Mudfish : dried","1kg","2016M12","1726.75491744146"
"Nigeria","Mudfish : dried","1kg","2017M1","1812.03404054054"
"Nigeria","Mudfish : dried","1kg","2017M2","1955.1020616805"
"Nigeria","Mudfish : dried","1kg","2017M3","2084.81076466101"
"Nigeria","Mudfish : dried","1kg","2017M4","2319.9144239428"
"Nigeria","Mudfish : dried","1kg","2017M5","2388.05292089128"
"Nigeria","Mudfish : dried","1kg","2017M6","2416.28251638527"
"Nigeria","Mudfish : dried","1kg","2017M7","2395.78790396954"
"Nigeria","Mudfish : dried","1kg","2017M8","2161.7037037037"
"Nigeria","Mudfish : dried","1kg","2017M9","2204.04298440924"
"Nigeria","Mudfish : dried","1kg","2017M10","2190.22262870444"
"Nigeria","Mudfish : dried","1kg","2017M11","2144.19913336442"
"Nigeria","Mudfish : dried","1kg","2017M12","1621.42317038711"
"Nigeria","Mudfish : dried","1kg","2018M1","2134.65356383347"
"Nigeria","Mudfish : dried","1kg","2018M2","2066.03266995092"
"Nigeria","Mudfish : dried","1kg","2018M3","1945.30266705072"
"Nigeria","Mudfish : dried","1kg","2018M4","1912.68634941886"
"Nigeria","Mudfish : dried","1kg","2018M5","1928.18827317737"
"Nigeria","Mudfish : dried","1kg","2018M6","1941.91230372079"
"Nigeria","Mudfish : dried","1kg","2018M7","1907.2105929395"
"Nigeria","Mudfish : dried","1kg","2018M8","1897.08488549206"
"Nigeria","Mudfish : dried","1kg","2018M9","1908.01819114799"
"Nigeria","Mudfish : dried","1kg","2018M10","1874.36958201751"
"Nigeria","Mudfish : dried","1kg","2018M11","1894.2928835784"
"Nigeria","Mudfish : dried","1kg","2018M12","1861.65988645749"
